Dates,Price
2019-08-15,35.107
2019-08-16,35.874
2019-08-19,36.183
2019-08-20,37.497
2019-08-21,38.983
2019-08-22,38.854
2019-08-23,38.275
2019-08-26,39.596
2019-08-27,40.699
2019-08-28,39.48
2019-08-29,39.171
2019-08-30,38.539
2019-09-03,38.391
2019-09-04,38.649
2019-09-05,39.272
2019-09-06,38.042
2019-09-09,35.867
2019-09-10,33.724
2019-09-11,34.751
2019-09-12,35.663
2019-09-13,33.831
2019-09-16,33.793
2019-09-17,32.882
2019-09-18,32.585
2019-09-19,32.5
2019-09-20,31.882
2019-09-23,31.326
2019-09-24,29.547
2019-09-25,31.46
2019-09-26,31.314
2019-09-27,30.569
2019-09-30,31.166
2019-10-01,31.322
2019-10-02,31.036
2019-10-03,32.557
2019-10-04,32.72
2019-10-07,32.632
2019-10-08,31.105
2019-10-09,31.385
2019-10-10,32.447
2019-10-11,32.926
2019-10-14,34.43
2019-10-15,34.608
2019-10-16,32.364
2019-10-17,33.134
2019-10-18,31.434
2019-10-21,31.973
2019-10-22,29.969
2019-10-23,29.714
2019-10-24,32.334
2019-10-25,31.745
2019-10-28,32.493
2019-10-29,31.252
2019-10-30,31.912
2019-10-31,31.357
2019-11-01,31.676
2019-11-04,30.791
2019-11-05,29.55
2019-11-06,29.502
2019-11-07,28.575
2019-11-08,29.764
2019-11-11,30.332
2019-11-12,30.556
2019-11-13,31.431
2019-11-14,31.245
2019-11-15,31.238
2019-11-18,32.298
2019-11-19,31.628
2019-11-20,31.705
2019-11-21,31.607
2019-11-22,31.452
2019-11-25,31.707
2019-11-26,33.619
2019-11-27,34.1
2019-11-29,33.675
2019-12-02,33.084
2019-12-03,35.066
2019-12-04,37.2
2019-12-05,36.359
2019-12-06,36.46
2019-12-09,36.979
2019-12-10,36.8
2019-12-11,37.308
2019-12-12,37.205
2019-12-13,38.557
2019-12-16,39.363
2019-12-17,38.795
2019-12-18,39.694
2019-12-19,39.306
2019-12-20,39.007
2019-12-23,38.913
2019-12-24,39.939
2019-12-26,40.875
2019-12-27,40.8
2019-12-30,39.636
2019-12-31,39.758
2020-01-02,40.781
2020-01-03,40.429
2020-01-06,41.333
2020-01-07,41.45
2020-01-08,41.81
2020-01-09,43.02
2020-01-10,42.917
2020-01-13,44.025
2020-01-14,44.122
2020-01-15,44.851
2020-01-16,45.13
2020-01-17,45.488
2020-01-21,46.544
2020-01-22,46.476
2020-01-23,46.925
2020-01-24,46.548
2020-01-27,45.111
2020-01-28,46.766
2020-01-29,47.167
2020-01-30,47.688
2020-01-31,46.566
2020-02-03,46.939
2020-02-04,48.546
2020-02-05,47.556
2020-02-06,47.298
2020-02-07,47.869
2020-02-10,49.169
2020-02-11,49.275
2020-02-12,53.125
2020-02-13,53.297
2020-02-14,53.122
2020-02-18,53.641
2020-02-19,54.321
2020-02-20,53.558
2020-02-21,52.066
2020-02-24,49.096
2020-02-25,46.646
2020-02-26,47.118
2020-02-27,43.837
2020-02-28,46.331
2020-03-02,48.84
2020-03-03,47.694
2020-03-04,51.223
2020-03-05,49.822
2020-03-06,47.207
2020-03-09,41.832
2020-03-10,45.034
2020-03-11,42.231
2020-03-12,37.778
2020-03-13,39.09
2020-03-16,32.229
2020-03-17,35.509
2020-03-18,33.683
2020-03-19,33.25
2020-03-20,34.606
2020-03-23,37.539
2020-03-24,43
2020-03-25,44.66
2020-03-26,44.741
2020-03-27,42.162
2020-03-30,43.038
2020-03-31,41.693
2020-04-01,38.467
2020-04-02,34.63
2020-04-03,35.765
2020-04-06,39.265
2020-04-07,37.854
2020-04-08,41.451
2020-04-09,41.774
2020-04-13,44.745
2020-04-14,49.606
2020-04-15,49.717
2020-04-16,52.643
2020-04-17,59.039
2020-04-20,62.99
2020-04-21,58.5
2020-04-22,62.656
2020-04-23,62.049
2020-04-24,64.319
2020-04-27,62.858
2020-04-28,63.365
2020-04-29,63.999
2020-04-30,63.229
2020-05-01,61.364
2020-05-04,65.889
2020-05-05,68.611
2020-05-06,73.353
2020-05-07,72.276
2020-05-08,70.897
2020-05-11,75.034
2020-05-12,74.228
2020-05-13,75.438
2020-05-14,75.429
2020-05-15,76.7
2020-05-18,73.802
2020-05-19,75.301
2020-05-20,77.8
2020-05-21,80.235
2020-05-22,82.517
2020-05-26,76.789
2020-05-27,75
2020-05-28,74.443
2020-05-29,75.78
2020-06-01,75.8
2020-06-02,77.95
2020-06-03,76.202
2020-06-04,73.519
2020-06-05,72.777
2020-06-08,73.067
2020-06-09,74.17
2020-06-10,74.364
2020-06-11,72.512
2020-06-12,74.258
2020-06-15,80.547
2020-06-16,80.576
2020-06-17,81.736
2020-06-18,86.356
2020-06-19,88.1
2020-06-22,90.481
2020-06-23,91.134
2020-06-24,89.7
2020-06-25,91.632
2020-06-26,91
2020-06-29,92.242
2020-06-30,94.92
2020-07-01,101.664
2020-07-02,102.997
2020-07-06,98.677
2020-07-07,101.399
2020-07-08,101.73
2020-07-09,104.002
2020-07-10,103.186
2020-07-13,96.875
2020-07-14,97.441
2020-07-15,95.945
2020-07-16,92.549
2020-07-17,92.813
2020-07-20,100.939
